order_id,output
056a4a59-4bb1-40db-a644-9474b6a3ced9,"{""rootcause"": [{""@rid"": ""#-1:f1b98683-3977-40b5-8720-5ddf711c1dc6"", ""title"": ""小区接收通道干扰噪声功率不平衡告警"", ""location"": ""eNodeB名称:(16)D3910393995TF-HLW; 本地:71; :FDD; 设备:2; NB-IoT:FALSE; eNodeB分:NULL; 名称:(16)D3910393995TF-HLW-71; eNodeB:393995; :71; :0_208_0_1; :0_208_0_0; (0.1dBm):-1020; (0.1dBm):-1180"", ""reason"": ""503""}, {""@rid"": ""#-1:b5454eee-d173-42f5-b7b4-6e57f9ceb3d6"", ""title"": ""小区接收通道干扰噪声功率不平衡告警"", ""location"": ""eNodeB名称:(16)D3910393995TF-HLW; 本地:71; :FDD; 设备:1; NB-IoT:FALSE; eNodeB分:NULL; 名称:(16)D3910393995TF-HLW-71; eNodeB:393995; :71; :0_201_0_0; :0_207_0_1; (0.1dBm):-1070; (0.1dBm):-1200"", ""reason"": ""503""}, {""@rid"": ""#-1:63d87c31-8348-4528-99bf-c53be1c061c7"", ""title"": ""GNSS星卡锁星不足告警"", ""location"": ""柜号:0; 框号:0; 槽号:7; 类型:UMPT; :"", ""reason"": ""506""}]}"
057ebcd1-2299-447c-9551-1b7cc3f4f78a,"{""rootcause"": [{""@rid"": ""#-1:b5e09783-700b-44ec-83db-dd8f53f84e9c"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=78210,Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。2. 外部供电设备故障。""}, {""@rid"": ""#-1:04b69fb0-eb00-4fe2-976f-b1aa0a42856e"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=78210,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。2. 外部供电设备故障。""}, {""@rid"": ""#-1:4e6d6a1e-a3a6-4566-b55a-8393d4d987c2"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=1003,ManagedElement=78210,ENBFunctionTDD=78210,EUtranCellTDD=13"", ""reason"": ""1.S1链路故障；2.小区所使用的主控板、基带板或RRU故障；3.小区配置失败；4.时钟失锁；5.业务负荷分担时辅主控板产品进程异常。""}]}"
05d2fb28-fd1f-40b6-ab88-97f6ffdb2a45,"{""rootcause"": [{""@rid"": ""#-1:f4c4ba71-bc07-49d7-887e-b29c1fb76ff3"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:200; 槽号:0; 端口号:端口1; 端口号:NULL; 类型:MRRU; :"", ""reason"": ""566""}, {""@rid"": ""#-1:f0961f7c-ddfb-43df-8ec2-74c7996a6f07"", ""title"": ""NR分布单元小区TRP不可用告警"", ""location"": ""gNodeB名称:(115)D59003670114TF-H5W; NR DUTRP:1; 故障柜号:0; 故障框号:206; 故障槽号:0; 描述:NULL; :异常"", ""reason"": ""509""}, {""@rid"": ""#-1:9e1e8287-6f4e-489b-a232-85e221c0d539"", ""title"": ""ETH_LOS"", ""location"": ""12-TPA1EY16-4(5G-3DMIMO-1302/3302)-MAC:1"", ""reason"": ""(1)端口已使能但端口的网线或光纤没有连接好；\n(2)网线或光纤故障；\n(3)对端发送部分故障；\n(4)本端接收部分故障。\n(5)灰光光模块与彩光光模块对接，端口可能上ETH_LOS。\n(6)彩光光模块对接，配置不同波长。\n(7)对接端口的传输模式不一致或者FEC模式不一致。""}]}"
06990bf2-277f-4480-97bd-ffb12775c5ca,"{""rootcause"": [{""@rid"": ""#-1:70e31eb9-fcde-48f0-b842-04c215577cd0"", ""title"": ""NR小区不可用告警"", ""location"": ""gNodeB名称:CBN-1-H5H; NR:53; NR名称:CBN-1-H5H#西南-0753; gNodeB:1406232; :53; :NRCELLNRDUCELL故障"", ""reason"": ""509""}, {""@rid"": ""#-1:3543b82e-a705-4ab4-a22c-418ce370d91b"", ""title"": ""NR小区不可用告警"", ""location"": ""gNodeB名称:CBN-1-H5H; NR:52; NR名称:CBN-1-H5H#西南-0752; gNodeB:1406232; :52; :NRCELLNRDUCELL故障"", ""reason"": ""509""}, {""@rid"": ""#-1:2d6c44b6-141b-4c59-89fa-cb0c500ef5c3"", ""title"": ""NR小区不可用告警"", ""location"": ""gNodeB名称:CBN-1-H5H; NR:51; NR名称:CBN-1-H5H#西南-0751; gNodeB:1406232; :51; :NRCELLNRDUCELL故障"", ""reason"": ""509""}]}"
06bbfbd3-fc92-42f3-b225-a93706a1a867,"{""rootcause"": [{""@rid"": ""#-1:825861be-9d39-4eae-9e72-b20faa2d33d0"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5301,ManagedElement=594567,Equipment=1,Rack=66,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:67a67641-427e-44a2-bb5d-7846858958da"", ""title"": ""[衍生告警]设备商甲4G小区退服"", ""location"": "":东;\n名称:;\n告警:[告警]4G;\n告警:；2\n告警时间:2026-01-13 10:59:27;"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}, {""@rid"": ""#-1:aaeae0b4-d124-4f0e-8675-6affa6cbba07"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=5301,ManagedElement=594567,ENBFunctionTDD=594567,EUtranCellTDD=71"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}]}"
06d346bc-1345-4825-9e01-546cc30ac6ba,"{""rootcause"": [{""@rid"": ""#-1:39786b3b-bee8-4b02-9e56-d25bd872aaf4"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=6,ManagedElement=342182,ENBFunctionTDD=342182,EUtranCellTDD=133"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}, {""@rid"": ""#-1:6886ebee-47e9-4623-a63b-8cab8038193a"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=6,ManagedElement=342182,Equipment=1,Rack=56,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. BBU和RRU之间或者上下级RRU之间的光纤故障。\n2. RRU光模块或上联的BBU光模块故障。\n3. RRU未供电。\n4. BBU接口单板故障。\n5. RRU故障。\n6. lr端口线速率配置错误。\n7. 单板硬件自检。""}, {""@rid"": ""#-1:46d5ec38-fd3a-4c6c-b394-59472a7affe6"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=6,ManagedElement=342182,Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:eb123569-6902-4e46-9cff-37619ba8b3af"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=6,ManagedElement=342182,ENBFunctionTDD=342182,EUtranCellTDD=146"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}, {""@rid"": ""#-1:fcf286e9-964b-4607-8c03-d8a271ebcd48"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=6,ManagedElement=342182,ENBFunctionTDD=342182,EUtranCellTDD=131"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}]}"
06d84a90-670f-4ccb-b482-9afdb874d164,"{""rootcause"": [{""@rid"": ""#-1:acdac9bd-c2ff-4da6-8bc7-8b07c1bc3304"", ""title"": ""网元连接中断"", ""location"": ""网元名称:CBN-D59002548446PT-H5H; 网元IP地址:10.250.235.173; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:状态异常; 分:MediationService0905; OMC IP:10.229.166.143"", ""reason"": ""718""}, {""@rid"": ""#-1:2265de44-82ab-47ae-b8d9-a20a3ee06e96"", ""title"": ""[衍生告警]设备商乙5G基站退服"", ""location"": "":南;\n名称:;\n告警:[告警]5G;\n告警:；2\n告警时间:2025-12-24 15:16:51;"", ""reason"": ""718""}, {""@rid"": ""#-1:2e470fc8-ea68-4c68-b968-3c65a1f6d44a"", ""title"": ""[衍生告警]设备商乙5G小区退服"", ""location"": ""{\""addInfo\"":\""端口:6007; 错误:N/A; 信息:端口时; 分:MediationService0905; OMC IP:10.229.166.143; :MAE网元3分; :告警“”;; gNodeBId:2548446; gNodeBIdLogic:2548446; deployment:SA; PLMNList:46000,46015\"",\""alarmId\"":\""72177453\"",\""alarmSeq\"":38914252,\""alarmStatus\"":1,\""alarmTitle\"":\""网元\"",\""alarmType\"":\""内部\"",\""eventTime\"":\""2025-12-24 15:16:51\"",\""locationInfo\"":\""网元名称:CBN-D59002548446PT-H5H; 网元IP地址:10.250.235.173; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:状态异常; 分:MediationService0905; OMC IP:10.229.166.143\"",\""neName\"":\""CBN-D59002548446PT-H5H\"",\""neType\"":\""GNB\"",\""neUID\"":\""4300设备商乙WXDMNE2147497411\"",\""objectName\"":\""CBN-D59002548446PT-H5H\"",\""objectType\"":\""ManagedElement\"",\""objectUID\"":\""4300设备商乙WXDMNE2147497411\"",\""origSeverity\"":1,\""rNeName\"":\""\"",\""rNeType\"":\""\"",\""rNeUID\"":\""\"",\""specificProblem\"":\""718\"",\""specificProblemID\"":\""40012\""}\n告警："", ""reason"": ""718""}, {""@rid"": ""#-1:761eb2f6-7158-4305-83a0-a7da5305de7e"", ""title"": ""[衍生告警]设备商乙5G小区退服"", ""location"": ""{\""addInfo\"":\""端口:6007; 错误:N/A; 信息:端口时; 分:MediationService0905; OMC IP:10.229.166.143; :MAE网元3分; :告警“”;; gNodeBId:2548446; gNodeBIdLogic:2548446; deployment:SA; PLMNList:46000,46015\"",\""alarmId\"":\""72177453\"",\""alarmSeq\"":38914252,\""alarmStatus\"":1,\""alarmTitle\"":\""网元\"",\""alarmType\"":\""内部\"",\""eventTime\"":\""2025-12-24 15:16:51\"",\""locationInfo\"":\""网元名称:CBN-D59002548446PT-H5H; 网元IP地址:10.250.235.173; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:状态异常; 分:MediationService0905; OMC IP:10.229.166.143\"",\""neName\"":\""CBN-D59002548446PT-H5H\"",\""neType\"":\""GNB\"",\""neUID\"":\""4300设备商乙WXDMNE2147497411\"",\""objectName\"":\""CBN-D59002548446PT-H5H\"",\""objectType\"":\""ManagedElement\"",\""objectUID\"":\""4300设备商乙WXDMNE2147497411\"",\""origSeverity\"":1,\""rNeName\"":\""\"",\""rNeType\"":\""\"",\""rNeUID\"":\""\"",\""specificProblem\"":\""718\"",\""specificProblemID\"":\""40012\""}\n告警："", ""reason"": ""718""}, {""@rid"": ""#-1:2f1f912b-8b82-4136-b0f3-c8aa95e4eeb4"", ""title"": ""[衍生告警]设备商乙5G小区退服"", ""location"": ""{\""addInfo\"":\""端口:6007; 错误:N/A; 信息:端口时; 分:MediationService0905; OMC IP:10.229.166.143; :MAE网元3分; :告警“”;; gNodeBId:2548446; gNodeBIdLogic:2548446; deployment:SA; PLMNList:46000,46015\"",\""alarmId\"":\""72177453\"",\""alarmSeq\"":38914252,\""alarmStatus\"":1,\""alarmTitle\"":\""网元\"",\""alarmType\"":\""内部\"",\""eventTime\"":\""2025-12-24 15:16:51\"",\""locationInfo\"":\""网元名称:CBN-D59002548446PT-H5H; 网元IP地址:10.250.235.173; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:状态异常; 分:MediationService0905; OMC IP:10.229.166.143\"",\""neName\"":\""CBN-D59002548446PT-H5H\"",\""neType\"":\""GNB\"",\""neUID\"":\""4300设备商乙WXDMNE2147497411\"",\""objectName\"":\""CBN-D59002548446PT-H5H\"",\""objectType\"":\""ManagedElement\"",\""objectUID\"":\""4300设备商乙WXDMNE2147497411\"",\""origSeverity\"":1,\""rNeName\"":\""\"",\""rNeType\"":\""\"",\""rNeUID\"":\""\"",\""specificProblem\"":\""718\"",\""specificProblemID\"":\""40012\""}\n告警："", ""reason"": ""718""}]}"
06da0faf-ed4d-4329-af78-57eb6c2a9849,"{""rootcause"": [{""@rid"": ""#-1:e9e7d2db-5df0-4ce9-878b-9e02d3f082ec"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:230; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常"", ""reason"": ""566""}]}"
07ae65ec-c048-4b05-9fd5-114fee44f62e,"{""rootcause"": [{""@rid"": ""#-1:5421ff80-5324-4541-83f6-7248fb337e3e"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=8,ManagedElement=174612,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:a411cfbf-2169-4a82-a075-5ae6266c1723"", ""title"": ""[衍生告警]设备商甲4G小区退服"", ""location"": "":东;\n名称:;\n告警:[告警]4G;\n告警:；2\n告警时间:2026-01-17 17:06:21;"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}, {""@rid"": ""#-1:ecd20900-f1ed-40c5-8e29-17de0a53a756"", ""title"": ""LTE小区退出服务"", ""location"": ""SubNetwork=8,ManagedElement=174612,ENBFunctionTDD=174612,EUtranCellTDD=2"", ""reason"": ""1.S1链路故障；\n2.小区所使用的主控板、基带板或RRU故障；\n3.小区配置失败；\n4.时钟失锁；\n5.业务负荷分担时辅主控板产品进程异常。""}]}"
07c300f7-bf9e-46bc-88de-ce7ad5276010,"{""rootcause"": [{""@rid"": ""#-1:d19addfb-0596-471b-9de4-73608beec537"", ""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:5; 端口号:1; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}, {""@rid"": ""#-1:3bee312a-b6c2-4167-9b09-34c1ce165c90"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:225; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :"", ""reason"": ""566""}, {""@rid"": ""#-1:d7ba0ca1-7d98-41bd-a6d2-0f7db6aed23e"", ""title"": ""ETH_LOS"", ""location"": ""2-TPA2EY16-14(PORT-14)-MAC:1"", ""reason"": ""(1)端口已使能但端口的网线或光纤没有连接好；\n(2)网线或光纤故障；\n(3)对端发送部分故障；\n(4)本端接收部分故障。\n(5)灰光光模块与彩光光模块对接，端口可能上ETH_LOS。\n(6)彩光光模块对接，配置不同波长。\n(7)对接端口的传输模式不一致或者FEC模式不一致。""}]}"
08cc24a7-d384-4d87-89a0-c7306e84afd3,"{""rootcause"": [{""@rid"": ""#-1:73ac9034-f934-4a37-9a28-11215633a7bc"", ""title"": ""射频单元驻波告警"", ""location"": ""柜号:0; 框号:91; 槽号:0; :3; 类型:MRRU; 告警(0.1):15; (0.1):15; 输出(0.1dBm):379; 端口:NULL"", ""reason"": ""516""}, {""@rid"": ""#-1:4537bc6c-3df9-4e83-8995-5a6e8149fd61"", ""title"": ""射频单元驻波告警"", ""location"": ""柜号:0; 框号:91; 槽号:0; :3; 类型:MRRU; 告警(0.1):15; (0.1):15; 输出(0.1dBm):374; 端口:NULL"", ""reason"": ""516""}, {""@rid"": ""#-1:feff80ad-3722-4dba-a2fc-6910093633a3"", ""title"": ""ETH_LINK_DOWN"", ""location"": ""16-TPA2EG24-22(FG-OTN)-MAC:1"", ""reason"": ""1. 本端网元和对端网元的端口工作模式不一致，造成协商失败。\n2. 链路故障、电缆、光纤连接或者对端设备故障。\n3. 对接端口的传输模式不一致或者FEC模式不一致。\n4. 路由器认证的100GE 80KM光模块与非认证的100GE 80KM光模块对接时，由于PN不一致导致对接链路不通。""}]}"
094c8124-cb2a-4792-9a50-f780b53adf22,"{""rootcause"": [{""@rid"": ""#-1:97f69ece-cee7-4740-a56d-6b1bee65a398"", ""title"": ""NR分布单元小区TRP不可用告警"", ""location"": ""gNodeB名称:2-H5M; NR DUTRP:5; 故障柜号:0; 故障框号:153; 故障槽号:0; 描述:NULL; :异常"", ""reason"": ""509""}, {""@rid"": ""#-1:37efa0d6-99c3-471a-abac-47571f565333"", ""title"": ""NR分布单元小区TRP不可用告警"", ""location"": ""gNodeB名称:2-H5M; NR DUTRP:6; 故障柜号:0; 故障框号:159; 故障槽号:0; 描述:NULL; :异常"", ""reason"": ""509""}, {""@rid"": ""#-1:d93ca015-3d3e-42c4-a18f-25cb409d145f"", ""title"": ""BBU CPRI接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:0; 端口号:3; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}]}"
09bfca5b-75c1-42c2-b5fd-5d6d7822d71e,"{""rootcause"": [{""@rid"": ""#-1:37b4ea8d-3d81-42e2-8ad4-f43f498415e9"", ""title"": ""射频单元维护链路异常告警"", ""location"": ""柜号:0; 框号:64; 槽号:0; 类型:MRRU; :"", ""reason"": ""567""}, {""@rid"": ""#-1:c2f23c14-ac76-496f-978e-ed026377e8e6"", ""title"": ""小区不可用告警"", ""location"": ""eNodeB名称:HL-D3900471322PT; 本地:4; :TDD; NB-IoT:FALSE; 名称:()D3900471322PT-HLW-4; eNodeB:471322; :4; :异常"", ""reason"": ""509""}, {""@rid"": ""#-1:66377ae5-0e4a-4a6b-8cac-d4b66f973e02"", ""title"": ""[衍生告警]设备商乙4G小区退服"", ""location"": "":南;\n名称:;\n告警:[告警]4G;\n告警:；2\n告警时间:2025-12-24 10:40:41;"", ""reason"": ""509""}]}"
