order_id,removed_rid,added_rid,removed_score,added_score,margin,seed_margins,seed_min_margin,high_conflict,label_delta,order_index,meta_mean,meta_seed_min,meta_seed_scores
308c7872-a46b-4f67-a61d-c519492b4dd2,#-1:f01cab1c-81b4-476c-b2aa-3538ec8c66fa,#-1:d918e5f5-4ec2-47c2-b4e9-67e0167f0efd,0.09392862297372662,0.3386935424231825,0.2447649194494559,"[0.2529412278227148, 0.2447215508320063, 0.23663197969364663]",0.23663197969364663,False,0,325,-0.11730204427320072,-0.13140735566176742,"[-0.13140735566176742, -0.11165688200688206, -0.10884189515095266]"
7dcc88fd-7c67-4337-a812-e4b6b2cdf0f6,#-1:7cd4cd2d-7975-4c4e-b3d0-64ec0577da7d,#-1:34ddb04a-e3d2-4bc0-a93d-d155f5d8b088,0.705890320956124,0.9574996811382048,0.2516093601820808,"[0.2334635500476253, 0.2526195227123559, 0.2687450077862613]",0.2334635500476253,False,1,824,0.030172003174005244,0.01452453668284946,"[0.030976644040514, 0.045014828798652276, 0.01452453668284946]"
33456559-c6b2-4e39-bfa6-c7cdd6d4c9d1,#-1:921bec4e-fae1-4cdc-8c41-55b7d019e9bf,#-1:9c4c7fbb-3ea3-4ebb-8f58-6a0733b2c08d,0.30924194171471314,0.5536946626897338,0.24445272097502063,"[0.2570412753885276, 0.24440947100554888, 0.2319074165309853]",0.2319074165309853,False,0,345,-0.2905348622893994,-0.3098673267514783,"[-0.3098673267514783, -0.28869406208400017, -0.2730431980327197]"
311e4ca9-6515-4909-95db-6119cc119443,#-1:ee16ba57-95a3-4f9f-851c-380262e9f52e,#-1:7da8c39c-732b-4425-95aa-d52136558881,0.6067370178506911,0.8551807828473316,0.24844376499664045,"[0.2525692570254954, 0.2655690494729187, 0.22719298849150682]",0.22719298849150682,False,0,329,-0.10624236827144033,-0.1289744188500781,"[-0.09704065641436509, -0.1289744188500781, -0.09271202954987778]"
9c6bfce8-95e8-4bd1-8f12-80c808cb7c79,#-1:fccf7401-edb1-497c-84d3-482e27a42f31,#-1:18604660-2d58-490c-af95-f2ffb1c54c7a,0.6476984382359939,0.8803012153796709,0.23260277714367694,"[0.22278340395417484, 0.23393763690705205, 0.24108729056980405]",0.22278340395417484,False,-1,1013,-0.3046033265462078,-0.3196505322020028,"[-0.29460246951116464, -0.299556977925456, -0.3196505322020028]"
ed884883-78ee-467f-9c70-7d4bc1f3c1d9,#-1:349ab025-acac-40f5-bdd9-37a0432186c3,#-1:936ae97e-08e9-4504-a786-e6aa338b975c,0.612289818347784,0.8543175313114327,0.24202771296364878,"[0.2220492650677106, 0.24809161885377906, 0.255942254969457]",0.2220492650677106,False,-1,1521,-0.001438365871762895,-0.04435418013123764,"[0.06269447605002736, -0.022655393534078402, -0.04435418013123764]"
699ced0d-c3c7-4147-858c-41bbd2443a0b,#-1:03838272-34ad-4dd1-93cc-cbdfb7dab40f,#-1:199a3223-91f6-45ae-a751-ac36b48ac4fa,0.34966892816837997,0.5801857274072653,0.2305167992388853,"[0.24520559906804185, 0.23293252782308294, 0.2134122708255311]",0.2134122708255311,False,0,696,0.199316390702879,0.1830047922665568,"[0.2052248479971593, 0.20971953184492087, 0.1830047922665568]"
69fe4a44-f267-4176-b10a-549001f9393b,#-1:b28c325b-283e-46a3-a248-271dfea05227,#-1:a9eabc2f-44e3-49ab-9c7a-91b7553fbe98,0.2536826295376479,0.4764128051171796,0.22273017557953168,"[0.22403325144561742, 0.2066626959284032, 0.23749457936457422]",0.2066626959284032,False,-1,700,-0.7664515170169252,-0.7792187828913969,"[-0.7409540720593923, -0.7791816960999863, -0.7792187828913969]"
97a813ef-6a6b-415a-baba-27449618df30,#-1:bf27a46e-d320-4c6d-bc1a-c42e64f161ab,#-1:dbda97aa-dbac-4520-83f4-58164019ef05,0.44468338802514173,0.661100830782698,0.21641744275755626,"[0.21714395327175773, 0.2268625395062941, 0.20524583549461678]",0.20524583549461678,False,-1,978,-0.4209741693491695,-0.4311381701631703,"[-0.4092520424020425, -0.4225322954822957, -0.4311381701631703]"
a1abd551-2d7d-4150-b94f-b9250800b32b,#-1:ead768a3-2005-473d-b085-7f406065a842,#-1:bba96523-5c88-417e-808f-39451a3c4251,0.6211977763214954,0.836396939686225,0.21519916336472955,"[0.22952359613056406, 0.199924540735803, 0.21614935322782147]",0.199924540735803,False,1,1055,-0.08486024660111302,-0.0911054386434821,"[-0.0911054386434821, -0.07936939721818237, -0.08410590394167462]"
6c71bc87-5237-4899-94ab-3ae8f91cc503,#-1:27141935-41f6-4e86-b3e2-ac5f19afacd2,#-1:e1a95b0d-f7c7-4180-8d3e-583fae4086ab,0.2871706958641499,0.5046788126235989,0.21750811675944903,"[0.2194380140217861, 0.19425924710346287, 0.23882708915309814]",0.19425924710346287,False,-1,715,-0.5854328283318962,-0.6178865113440093,"[-0.5807896732396732, -0.6178865113440093, -0.5576223004120062]"
3fe224d7-0b0c-49a1-8f58-0f8b3529f68b,#-1:305ff065-1ef9-49db-8f76-160f2b3ccfc7,#-1:4bf7fa8a-2f2e-4897-974f-d306de63cc03,0.3366486735826247,0.5532236342153157,0.21657496063269105,"[0.24803139991737694, 0.21233265790115324, 0.18936082407954286]",0.18936082407954286,False,1,441,-0.3193009233253445,-0.3362995261622639,"[-0.30138372426985527, -0.3202195195439143, -0.3362995261622639]"
10086cb6-af43-471e-b84f-bdb7eaa12b30,#-1:3dfb0e17-231e-4414-97c2-8d2c4447df03,#-1:6cc51540-1ae0-4822-97a8-68662fe78d9e,0.6872778972151647,0.8806943092453222,0.19341641203015747,"[0.1887817378954032, 0.1966416195706736, 0.19482587862439515]",0.1887817378954032,False,0,116,0.11468669676734823,0.09835716533801553,"[0.09835716533801553, 0.11271549156162744, 0.13298743340240174]"
78fb0a1a-fee8-431c-8705-a532f993f3f5,#-1:f72ea6e7-a943-45a1-a9be-62b81ca4c599,#-1:cab518fb-a653-4338-9840-13fae48a7760,0.07589670314240272,0.26749311387163943,0.19159641072923672,"[0.1877324618518471, 0.19653255869805925, 0.1905242116378037]",0.1877324618518471,False,0,789,-0.24986636803208814,-0.2630940701455407,"[-0.2630940701455407, -0.23655606060606063, -0.24994897334466298]"
a17cb12d-6f93-4a40-acd4-057d9823a9ac,#-1:bb0ba7c0-3176-44c7-a113-012e6eb01440,#-1:e84c8f37-a7cb-4c91-aa9f-33edb09b42c3,0.3303603679969304,0.5473769920574449,0.21701662406051453,"[0.2335520803669066, 0.2301919631103801, 0.187305828704257]",0.187305828704257,False,1,1053,-0.4822065265692332,-0.49109585930269034,"[-0.49109585930269034, -0.4798792650237897, -0.47564445538121947]"
dce807d7-f9df-46ed-af78-28cda2d89459,#-1:f2993b17-fffa-41f3-a350-7bac44f833b2,#-1:396be83b-fe9a-4151-95dc-0f6e7f062e2c,0.40331639949910686,0.6037342095683229,0.20041781006921605,"[0.21801235468495356, 0.19916617121094166, 0.18407490431175283]",0.18407490431175283,False,-1,1409,-0.541036468114544,-0.5469010665747662,"[-0.5469010665747662, -0.5464375376773759, -0.5297708000914898]"
981975db-6472-4884-ae36-81495e7aee04,#-1:96b9eda6-8185-45bd-bae0-6b20942b1ee2,#-1:8260e2b5-5fea-4aae-917f-e65765e925b2,0.5046716880797024,0.6969951699624222,0.19232348188271975,"[0.19961689397947052, 0.18193072935998655, 0.19542282230870223]",0.18193072935998655,False,0,980,-0.39532260170586414,-0.414952517720868,"[-0.38964420155008395, -0.414952517720868, -0.3813710858466403]"
180fee2f-e14e-496a-bbe6-4964f7c3e864,#-1:a5adae29-24f2-4107-b291-bf3a764bcd9d,#-1:a508fa9b-eda0-4e59-885b-7f7dd9b1670f,0.31373498650052295,0.5369585285744568,0.22322354207393386,"[0.18059586474377454, 0.24444848807740882, 0.24462627340061832]",0.18059586474377454,False,-1,178,-0.5775816332163989,-0.5882525526093836,"[-0.5882525526093836, -0.5592344299568962, -0.585257917082917]"
79f45748-074b-44b1-a357-66851583a9f8,#-1:1d99bb89-0930-4ee9-bf33-0deb359a8354,#-1:06f9fbca-76b2-444a-83d3-5dc052c49f3c,0.386026412026375,0.5847275233102474,0.19870111128387236,"[0.2090993835892372, 0.2123221103192759, 0.174681839943104]",0.174681839943104,False,1,798,-0.33804179722110206,-0.3536764514094309,"[-0.3536764514094309, -0.3231076119487474, -0.33734132830512786]"
cecc7871-7740-44da-a70a-9c8b3e0e9705,#-1:90bc99eb-9be9-4cff-a4fc-0f9905104ffa,#-1:8d22447a-3bbb-4207-bfef-072f787685e8,0.7286277854765916,0.9207581432192548,0.19213035774266318,"[0.2232532048606517, 0.17081394875675682, 0.18232391961058103]",0.17081394875675682,False,-1,1311,-0.19636019305431432,-0.2122140542464071,"[-0.19882680730749774, -0.2122140542464071, -0.1780397176090381]"
f62aa922-07cc-4a19-859c-376ba2071a88,#-1:2b852ebf-6f58-4243-a5ac-3b11f39ab5cc,#-1:cf37fa9a-a907-4454-b788-ffd9a9c1e717,0.2282394705145441,0.4337388529543573,0.20549938243981322,"[0.24667594095027565, 0.1680784668637511, 0.20174373950541302]",0.1680784668637511,False,-1,1580,-0.24557819310319315,-0.2571122793872794,"[-0.2571122793872794, -0.24070579143079127, -0.23891650849150878]"
29fca0cc-86b2-43cf-95aa-83ae7e5f8025,#-1:8f9a2531-ad55-4cef-bfda-9c1495e04c02,#-1:c52e702c-689e-4095-839c-877ad7f0267a,0.19435819263302542,0.34928804372631533,0.1549298510932899,"[0.1561418201973294, 0.1399771834623123, 0.16867054962022807]",0.1399771834623123,False,1,281,-0.5327090366605072,-0.553582113311525,"[-0.553582113311525, -0.5192524836274837, -0.5252925130425129]"
02c65a99-78c2-47a3-b67b-99ff1d24c206,#-1:c55e6cc7-9ff5-48e2-a7f8-12271716ce89,#-1:c1b55265-00c0-444f-8460-8e9bdacb72b9,0.18452106493173961,0.32331224474078896,0.13879117980904934,"[0.13301133619183605, 0.1507512754019459, 0.132610927833366]",0.132610927833366,False,1,20,-0.18245400596232883,-0.19425069991852598,"[-0.1727252313279571, -0.19425069991852598, -0.18038608664050332]"
9fbb0b6d-9ee1-4694-b180-8e07fef1a112,#-1:4b6a9077-fa51-4df5-a87e-d19e4f1a542a,#-1:42a58ee0-b802-430c-b535-c05575bdc129,0.17146153623840554,0.320159039083927,0.14869750284552147,"[0.12955683611660399, 0.1380830933177955, 0.178452579102165]",0.12955683611660399,False,1,1040,-0.24466505718533935,-0.2825157207173494,"[-0.2096558018336291, -0.2825157207173494, -0.24182364900503955]"
c30edab5-76e5-4c20-a4cb-6cc0312b9596,#-1:a438800b-6d42-439d-83e4-94dbf01746d5,#-1:3fc4af52-0682-477a-b9be-7ec27d9b99e8,0.11677981768429818,0.2602209651661583,0.1434411474818601,"[0.1694286519358414, 0.13296965939339905, 0.12792513111633996]",0.12792513111633996,False,-1,1241,0.06667757169028767,0.03177870740370738,"[0.03177870740370738, 0.08089739424662028, 0.08735661342053537]"
dcce6094-7273-4c12-a49c-e2d059257f33,#-1:2e4b621e-d3f7-4235-a625-45c986e686d2,#-1:35cc3313-997c-4add-be55-a3442b5329f9,0.6094356996690332,0.749919759932273,0.14048406026323979,"[0.1357552154260505, 0.12545402996978783, 0.16024293539388113]",0.12545402996978783,False,1,1408,-0.030124481320314655,-0.0476709728209728,"[-0.011590363802863818, -0.03111210733710733, -0.0476709728209728]"
c5c9298f-ef09-4236-a129-6b523314b0c2,#-1:1d065ab7-8691-4e6b-94d9-5b835f4727b3,#-1:90db21f7-9859-4d55-8b6d-24adf999a101,0.7739901373028054,0.9028804595920638,0.12889032228925834,"[0.11201686996801552, 0.1455796243899402, 0.12907447250981918]",0.11201686996801552,False,1,1255,-0.328203245779917,-0.33744687846333943,"[-0.3271306055056054, -0.32003225337080615, -0.33744687846333943]"
f390f510-6765-470d-9945-f406d184e9c0,#-1:5e677031-fd58-46fb-ba1a-721ebdada247,#-1:1af729f1-6fa2-4fc7-a986-0c19364bfc56,0.19462429659211278,0.30944579352539353,0.11482149693328075,"[0.11163976905066272, 0.11473763625427089, 0.11808708549490865]",0.11163976905066272,False,-1,1559,-0.0011766870928635771,-0.02787637281019635,"[0.037599289109583205, -0.02787637281019635, -0.013252977577977585]"
c04982b7-8d7f-4ea7-b57a-60e9113d53fc,#-1:f9335475-9b01-41d0-9395-99d4f6cc36be,#-1:5bdadf7b-0a60-48f5-9d6c-315dcc87b8d1,0.8087437782414025,0.9338207977641545,0.12507701952275196,"[0.1476249261956013, 0.10882414355380077, 0.11878198881885338]",0.10882414355380077,False,-1,1223,-0.7071623430749653,-0.7181071923690343,"[-0.6929531236604409, -0.7181071923690343, -0.7104267131954208]"
1f20782e-7e60-4156-9975-967db34e1f7b,#-1:659a2724-a917-4373-8617-ca3ebb63d39c,#-1:24dfb3b7-13a5-4b5a-a93a-ca9ff949130e,0.7363921143470183,0.8734439790972913,0.13705186475027298,"[0.10878580548043137, 0.12907981347233788, 0.1732899752980498]",0.10878580548043137,False,0,217,-0.3106294925553748,-0.33879763292263293,"[-0.3039937973464441, -0.33879763292263293, -0.2890970473970474]"
015fdca4-2b7a-4365-97ae-01dc07801f11,#-1:5a3ace5b-b82e-4ad1-998b-c6e467859751,#-1:de881442-424f-4991-b489-5921c5ebe349,0.45929074700596534,0.5743237282190682,0.11503298121310285,"[0.11253300967685637, 0.1245961221301719, 0.10796981183228033]",0.10796981183228033,False,0,10,-0.5257682094445846,-0.5398315803244375,"[-0.5241190404938336, -0.5398315803244375, -0.5133540075154827]"
