order_id,rid,context_score,meta_seed_20260801,meta_seed_20260817,meta_seed_20260831,meta_mean
06bbfbd3-fc92-42f3-b225-a93706a1a867,#-1:825861be-9d39-4eae-9e72-b20faa2d33d0,0.973670673855104,0.9811076912536031,0.9827050956246101,0.9793066221964504,0.9810398030248878
06bbfbd3-fc92-42f3-b225-a93706a1a867,#-1:67a67641-427e-44a2-bb5d-7846858958da,0.0039255210684534326,0.02610521759269319,0.027321538900351758,0.026569344020972607,0.02666536683800585
06bbfbd3-fc92-42f3-b225-a93706a1a867,#-1:aaeae0b4-d124-4f0e-8675-6affa6cbba07,0.008906736033488577,0.04303012817337426,0.0405687699964336,0.04104138519019556,0.04154676112000114
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:39786b3b-bee8-4b02-9e56-d25bd872aaf4,0.004335750172385686,0.024147471589987177,0.029797575999538674,0.036981198347230924,0.030308748645585592
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:6886ebee-47e9-4623-a63b-8cab8038193a,0.657974123954773,0.4759753114065084,0.4557985977088671,0.4686564765550648,0.4668101285568134
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:46d5ec38-fd3a-4c6c-b394-59472a7affe6,0.9872624962158607,0.8842282927828075,0.8948813591277657,0.8812262225634429,0.886778624824672
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:eb123569-6902-4e46-9cff-37619ba8b3af,0.004335750172385686,0.023203589010171447,0.029797575999538674,0.0360373157674152,0.02967949359237511
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:fcf286e9-964b-4607-8c03-d8a271ebcd48,0.004335750172385686,0.023203589010171447,0.029797575999538674,0.0360373157674152,0.02967949359237511
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:87e64f99-de69-4efc-8fec-c56064a458c3,0.003089758627519686,0.022670510681238442,0.02407051068123844,0.029095765017068974,0.025278928793181953
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:7ad28bc9-7e6f-4ddc-98c3-1304c262b24e,0.9872624962158607,0.8878083084087848,0.8933343316626804,0.8812100078434835,0.8874508826383162
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:2f9252eb-2d75-4800-b01c-71a57ad42e57,0.9872624962158607,0.8878083084087848,0.8937904490828646,0.8812100078434835,0.8876029217783777
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:8cd9f6f4-8125-421d-a88d-60dbe5be0755,0.004335750172385686,0.02065215703094358,0.02444430814469824,0.029053936561906957,0.024716800579182924
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:e1316373-ce8a-45d4-84de-a565255d5edd,0.9872624962158607,0.8792570154254684,0.8911353377981283,0.8714499229165064,0.880614092046701
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:fa17fd37-cf27-4bad-a173-01633f22aa4c,0.004335750172385686,0.02065215703094358,0.02557186941685541,0.029053936561906957,0.02509265433656865
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:18cbd4b6-0b21-43bb-8695-8101aa75c697,0.003089758627519686,0.022670510681238442,0.02407051068123844,0.029095765017068974,0.025278928793181953
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:1aca2c7f-82e7-4d50-a9de-fbc6578ca77e,0.9872624962158607,0.8868167508040627,0.8933685835375536,0.8747845814548015,0.8849899719321392
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:f1c915ce-0772-41cc-b6ec-576c153de37d,0.004335750172385686,0.02065215703094358,0.02444430814469824,0.029053936561906957,0.024716800579182924
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:30718da9-8d47-4adc-a994-4e1c788872e2,0.003089758627519686,0.022670510681238442,0.02407051068123844,0.029095765017068974,0.025278928793181953
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:9e1f00e7-a213-4898-8337-ab4aacf1f1d6,0.003089758627519686,0.022670510681238442,0.02407051068123844,0.029095765017068974,0.025278928793181953
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:145fad91-d108-442c-96f9-1560b37aacfb,0.004335750172385686,0.02065215703094358,0.026699430689012572,0.029053936561906957,0.02546850809395437
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:0415ee57-b55d-456f-92d8-e1b259bd40ec,0.9872624962158607,0.8723968426501892,0.8827939097227011,0.8674673131394319,0.8742193551707741
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:d76ac4be-e8eb-48b6-9e65-786cbed3740f,0.004335750172385686,0.02065215703094358,0.026699430689012572,0.02811005398209123,0.02515388056734913
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:3005e057-e449-4a72-8269-c9b7d32dfaa7,0.9872624962158607,0.8630513769556291,0.879878529997063,0.8604841526281849,0.867804686526959
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:1ae334d7-8285-4ed0-a2eb-d5f84869373f,0.9872624962158607,0.85300822065911,0.8724439198512335,0.8529647397291062,0.8594722934131499
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:a8f691fe-fb68-4083-bc58-267227343e3c,0.9872624962158607,0.85300822065911,0.8729000372714177,0.8529647397291062,0.8596243325532114
06d346bc-1345-4825-9e01-546cc30ac6ba,#-1:fb4989f4-b310-4b85-a82d-51df71433713,0.004335750172385686,0.02065215703094358,0.028770874540985467,0.02811005398209123,0.025844361851340092
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:acdac9bd-c2ff-4da6-8bc7-8b07c1bc3304,0.534473178783567,0.5975847537290063,0.5909618543927997,0.625902167501668,0.604816258541158
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:2265de44-82ab-47ae-b8d9-a20a3ee06e96,0.008364156198620746,0.022804561418629823,0.025617433940097082,0.02994173080523898,0.026121242054655297
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:2e470fc8-ea68-4c68-b968-3c65a1f6d44a,0.001506069985294511,0.01845152150875516,0.021500639315820254,0.02665639088840112,0.022202850570992177
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:761eb2f6-7158-4305-83a0-a7da5305de7e,0.001506069985294511,0.01845152150875516,0.021500639315820254,0.02665639088840112,0.022202850570992177
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:2f1f912b-8b82-4136-b0f3-c8aa95e4eeb4,0.001506069985294511,0.01845152150875516,0.021500639315820254,0.025712508308585392,0.021888223044386937
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:37fa07ca-6738-4659-8f4e-7dfb1bb4a914,0.001506069985294511,0.01845152150875516,0.019661142690127736,0.025712508308585392,0.02127505750248943
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:a243d10d-3e93-4513-ae7f-f430654588e8,0.37181334689746626,0.3971744957447795,0.40279826642084604,0.422808298118414,0.4075936867613465
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:ea9c2a1b-7198-41a1-bce7-f67f7d7c92ad,0.37181334689746626,0.40131994780795555,0.40069495090302454,0.4302960632780456,0.4107703206630086
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:d1c9980d-85c4-40db-9036-f831f95a0aa7,0.534473178783567,0.6824224622429309,0.6605782903681299,0.6912264583647261,0.6780757369919289
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:e7ea0660-8796-4734-a655-57ffbf2ea27d,0.06342104791868208,0.04067720067501575,0.042322020422763375,0.035232597548676026,0.039410606215485054
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:ef3d55d8-b5a4-4454-a846-72fd11d66986,0.014796389553291003,0.038565579677644894,0.0276762462039822,0.03429115400193991,0.03351099329452233
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:861592c1-d759-4d88-9d06-a50f5bd0ab7a,0.014796389553291003,0.03743801840548773,0.0276762462039822,0.03429115400193991,0.033135139537136614
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:c90741fc-ee68-47d7-87d0-59265f5ff600,0.37181334689746626,0.4147442924533664,0.40707952805586556,0.4274000533299651,0.41640795794639907
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:7546c1b4-41c2-4d6c-9466-c6766f460056,0.37181334689746626,0.41043509591056826,0.4080140397537685,0.43761517669029104,0.4186881041182093
06d84a90-670f-4ccb-b482-9afdb874d164,#-1:381d95e7-495f-4e4f-9572-9b4ec441fe24,0.534473178783567,0.6359964795052295,0.6402208600252233,0.655519087782993,0.6439121424378152
