order_id,output
015fdca4-2b7a-4365-97ae-01dc07801f11,"{""rootcause"": [{""@rid"": ""#-1:84e87c9e-29e6-4c20-9c5f-d7cd995cef69"", ""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:1; 端口号:4; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}, {""@rid"": ""#-1:54e1847b-8084-45ab-ae69-c6ca1c9ef236"", ""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:1; 端口号:2; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}, {""@rid"": ""#-1:e1d1a1c0-9306-4ddb-8859-5f156495837a"", ""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:1; 端口号:0; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}, {""@rid"": ""#-1:502b5eee-1602-4964-b89d-e5f7667f964f"", ""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:1; 端口号:3; 端口号:0; 类型:UBBP; :"", ""reason"": ""567""}]}"
0163d827-da40-4802-834b-3e08f36cab63,"{""rootcause"": [{""title"": ""光模块接收光功率异常"", ""reason"": ""1. 光纤损坏。\n2. 光模块老化。\n3. 光纤实际长度大于光模块支持的长度。"", ""location"": ""SubNetwork=1003,ManagedElement=507209,Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1,FiberDeviceSet=1,FiberDevice=1"", ""@rid"": ""#-1:8841b765-87e5-425b-a330-394865fc51ed""}]}"
01ae591e-5b79-461f-ac12-fbdd2c3c92e4,"{""rootcause"": [{""@rid"": ""#-1:e3042cb4-69a2-447a-ab90-21b42e5aeb40"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5301,ManagedElement=832683,Equipment=1,Rack=51,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:7c2a291c-8899-41a5-a54c-547e8f2e1360"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5300,ManagedElement=296434,Equipment=1,Rack=61,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:4bf78c42-3231-4e08-9276-43d5def2e7f1"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5300,ManagedElement=296434,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}, {""@rid"": ""#-1:b1c10933-cc71-40e8-aba4-05479d3d066c"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5301,ManagedElement=832683,Equipment=1,Rack=53,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}]}"
01e9a467-c422-455b-b681-26f2ac6c92fd,"{""rootcause"": [{""@rid"": ""#-1:d391a3c1-0692-4e2b-af0e-6045240fbedf"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5301,ManagedElement=295212,Equipment=1,Rack=54,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}]}"
01fdea22-bd86-4a59-8248-3ef9a29380d2,"{""rootcause"": [{""@rid"": ""#-1:e976bebc-e1cb-41dd-a8d8-1571ba4dd2ee"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=5306,ManagedElement=2592078,Equipment=1,ReplaceableUnit=59"", ""reason"": ""RRU链路断""}, {""@rid"": ""#-1:9d980f5d-4755-4b80-831e-f5e07dbfed9c"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=5306,ManagedElement=2592078,Equipment=1,ReplaceableUnit=57"", ""reason"": ""RRU链路断""}, {""@rid"": ""#-1:21c028ca-11c2-4554-b1cf-d5eddb2ca91b"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=5306,ManagedElement=2592078,Equipment=1,ReplaceableUnit=58"", ""reason"": ""RRU链路断""}]}"
0217ca7a-e377-4b28-84c8-cbd7d12e0757,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1402875,Equipment=1,ReplaceableUnit=73"", ""reason"": ""输入电源断"", ""@rid"": ""#-1:63c326fc-3403-4a88-bd38-cad258089861""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1402875,Equipment=1,ReplaceableUnit=72"", ""reason"": ""输入电源断"", ""@rid"": ""#-1:a0c7bddc-7af5-410e-9b31-fcd7c4e50602""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1402875,Equipment=1,ReplaceableUnit=71"", ""reason"": ""输入电源断"", ""@rid"": ""#-1:a1ce61b8-e442-4ad9-b73b-d7a98d68778c""}]}"
02655ab3-b384-4278-8d03-684347fb6e8f,"{""rootcause"": [{""title"": ""以太网物理接口(ETPI) Ethernet端口未连接"", ""reason"": ""以太网物理接口(ETPI) Ethernet端口未连接"", ""location"": ""OIGE8A[0-1-8]-GE:2"", ""@rid"": ""#-1:06043d57-a0dd-4a8c-9b1a-22b5073a7806""}]}"
0276c094-8d88-4240-8a16-b553ca0d4c62,"{""rootcause"": [{""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:150; 槽号:0; 类型:AIRU"", ""reason"": ""551"", ""@rid"": ""#-1:f9d73367-5f78-4928-98f8-c470202da4bd""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:151; 槽号:0; 类型:AIRU"", ""reason"": ""551"", ""@rid"": ""#-1:b2b39181-7a4e-4ca7-847b-7be52cc24fa4""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:152; 槽号:0; 类型:AIRU"", ""reason"": ""551"", ""@rid"": ""#-1:10b1456c-05be-4573-8b70-eb9b11f50771""}]}"
0290c216-7731-4a58-9e6d-8b14f4c295ff,"{""rootcause"": [{""title"": ""光口接收链路故障"", ""location"": ""SubNetwork=1003,ManagedElement=495549,Equipment=1,Rack=1,SubRack=1,Slot=9,PlugInUnit=1,SdrDeviceGroup=1,FiberDeviceSet=1,FiberDevice=0"", ""reason"": ""1. 光纤/电缆损坏；\n2. 光纤/电缆端面污染；\n3. 本端或对端光/电模块或光纤/电缆没插好；\n4. 对端设备的光/电模块损坏；\n5. 光纤实际长度大于光模块支持的长度；\n6. 本端、对端的光模块速率不匹配；\n7. 对端设备工作异常。"", ""@rid"": ""#-1:9274b4bd-8640-4eae-b66a-a180a18701f3""}]}"
0296c7a0-b57b-4b19-867d-053045949999,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1003,ManagedElement=507264,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. BBU和RRU之间或者上下级RRU之间的光纤故障。\n2. RRU光模块或上联的BBU光模块故障。\n3. RRU未供电。\n4. BBU接口单板故障。\n5. RRU故障。\n6. lr端口线速率配置错误。\n7. 单板硬件自检。"", ""@rid"": ""#-1:0544d776-00f6-4f4c-b8fd-1c1ec6a20138""}]}"
02c65a99-78c2-47a3-b67b-99ff1d24c206,"{""rootcause"": [{""@rid"": ""#-1:c1b55265-00c0-444f-8460-8e9bdacb72b9"", ""title"": ""ETH_LOS"", ""location"": ""1-D2EM4F-3(LTE西组)-MAC:1"", ""reason"": ""(1)端口已使能但端口的网线或光纤没有连接好；\n(2)网线或光纤故障；\n(3)对端发送部分故障；\n(4)本端接收部分故障。\n(5)灰光光模块与彩光光模块对接，端口可能上ETH_LOS。\n(6)彩光光模块对接，配置不同波长。\n(7)对接端口的传输模式不一致或者FEC模式不一致。""}, {""@rid"": ""#-1:87dd6556-f2ce-4521-bac4-87120a2dcb33"", ""title"": ""IN_PWR_ABN"", ""location"": ""7-82EX2-1(TO--_7/1（）)-LASER:1"", ""reason"": ""(1)光纤弯曲过大；\n(2)光纤头不清洁；\n(3)光连接器松动或未插紧；\n(4)对端站发送部分故障；\n(5)本站接收部分故障；\n(6)输入光功率过高。""}]}"
030b54a3-d340-435f-b205-693256dd23a5,"{""rootcause"": [{""@rid"": ""#-1:6806bdb5-7272-4d27-96bb-4e7a5b1153c5"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=5304,ManagedElement=802096,Equipment=1,Rack=52,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. BBU和RRU之间或者上下级RRU之间的光纤故障。\n2. RRU光模块或上联的BBU光模块故障。\n3. RRU未供电。\n4. BBU接口单板故障。\n5. RRU故障。\n6. lr端口线速率配置错误。\n7. 单板硬件自检。""}]}"
030d5125-a7f5-42cc-a7c2-9ae3b78056aa,"{""rootcause"": [{""title"": ""单板温度异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:4; 类型:UBBP; (C/F):90/194; :"", ""reason"": ""556"", ""@rid"": ""#-1:e4f9b7ca-05f2-443b-8ad0-36044df09764""}, {""title"": ""配置数据超出License限制告警"", ""location"": ""类型:eNodeB"", ""reason"": ""307"", ""@rid"": ""#-1:30a8ed4d-6dc3-43db-9106-b044d27be372""}]}"
0336e1aa-2ab7-41b7-a992-b7cb93b78c96,"{""rootcause"": [{""@rid"": ""#-1:f4daa502-655d-4bfa-9c07-1d63f65312a9"", ""title"": ""网元连接中断"", ""location"": ""网元名称:CBN-U-H5H; 网元IP地址:10.118.158.30; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService0407; OMC IP:188.3.137.10"", ""reason"": ""718""}]}"
0361b819-0d7e-4346-a685-239d62cc1d4e,"{""rootcause"": [{""@rid"": ""#-1:0d3a2f98-c84d-49eb-8866-11cb0aaea42e"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:204; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :"", ""reason"": ""566""}]}"
036694b9-db3f-4a80-9773-370f1c15745c,"{""rootcause"": [{""@rid"": ""#-1:b9c0f4ba-509d-42ff-992c-caf1f079c065"", ""title"": ""设备掉电"", ""location"": ""sbn=7312,NodeMe=474415,Equipment=1,rack=54,shelf=1,board=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}]}"
036b69a8-169a-4369-8baf-9b4dbc1da813,"{""rootcause"": [{""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1411075,Equipment=1,ReplaceableUnit=61"", ""reason"": ""外部掉电"", ""@rid"": ""#-1:f95d9e4d-9239-4e8d-93e1-d7bb6039bb63""}]}"
03b164f6-3f59-4088-b3fb-1d01ce2f9bc0,"{""rootcause"": [{""@rid"": ""#-1:c31e834e-dbec-4489-8031-f862d4590b60"", ""title"": ""射频单元业务不可用告警"", ""location"": ""eNodeB名称:(6分)D5900984716TF-HLW; 本地:133; :TDD; 柜号:0; 框号:230; 槽号:0; NB-IoT:FALSE; eNodeB分:NULL; 名称:(6分)D5900984716TF-HLW-133; eNodeB:984716; :133; :异常"", ""reason"": ""509""}]}"
03ecc11b-0c13-4940-b4a4-369451fba6fb,"{""rootcause"": [{""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=41428,Equipment=1,Rack=92,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。"", ""@rid"": ""#-1:efaf48f0-97fa-4aa9-b43d-901c57322e9a""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=41428,Equipment=1,Rack=91,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。"", ""@rid"": ""#-1:06e0b826-282b-4891-9390-a93174170e78""}, {""title"": ""设备掉电"", ""location"": ""SubNetwork=1003,ManagedElement=41428,Equipment=1,Rack=93,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。"", ""@rid"": ""#-1:6344b9ea-4cd3-41c5-b2a0-00d2c41ba3bb""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1432376,Equipment=1,ReplaceableUnit=64"", ""reason"": ""外部掉电"", ""@rid"": ""#-1:d6ddc28a-ba3a-49d1-8bfa-db2229218b9f""}, {""title"": ""输入电源断"", ""location"": ""SubNetwork=1004,ManagedElement=1432376,Equipment=1,ReplaceableUnit=65"", ""reason"": ""外部掉电"", ""@rid"": ""#-1:6e778780-2967-4b3d-bd90-e0587b1cdb01""}]}"
0461a2ff-1f61-4cac-b405-2c4f120399f2,"{""rootcause"": [{""title"": ""网元连接中断"", ""location"": ""网元名称:HLM; 网元IP地址:100.92.70.184; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5508; OMC IP:10.224.27.33"", ""reason"": ""718"", ""@rid"": ""#-1:c569f5c0-9d8b-423d-acf0-ff6fa882d95b""}, {""title"": ""网元连接中断"", ""location"": ""网元名称:1-H5W; 网元IP地址:10.179.9.222; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:端口时; 分:MediationService5408; OMC IP:10.224.27.32"", ""reason"": ""718"", ""@rid"": ""#-1:72d94c04-4593-4dd7-877e-2b51df1e8c6d""}]}"
04665c83-79bb-4007-a16f-c2c137e81039,"{""rootcause"": [{""@rid"": ""#-1:5560e284-7c92-4669-8d18-f44b659f52c3"", ""title"": ""输入电源断"", ""location"": ""SubNetwork=CMCC-GZ-01,ManagedElement=12641345,Equipment=1"", ""reason"": ""外部供电异常""}]}"
04794bca-1c88-4c30-bc41-aa7453c1112a,"{""rootcause"": [{""@rid"": ""#-1:47d14efb-5557-4ee9-a818-de0f2f742313"", ""title"": ""天馈驻波比异常"", ""location"": ""SubNetwork=0,ManagedElement=2550145,Equipment=1,ReplaceableUnit=57,RfPort=ANT1"", ""reason"": ""天馈驻波比异常""}]}"
049baa7e-caf1-4b5f-a3a7-10eabff58452,"{""rootcause"": [{""title"": ""光口接收链路故障"", ""location"": ""SubNetwork=1003,ManagedElement=506826,Equipment=1,Rack=1,SubRack=1,Slot=9,PlugInUnit=1,SdrDeviceGroup=1,FiberDeviceSet=1,FiberDevice=5"", ""reason"": ""1. 光纤/电缆损坏；\n2. 光纤/电缆端面污染；\n3. 本端或对端光/电模块或光纤/电缆没插好；\n4. 对端设备的光/电模块损坏；\n5. 光纤实际长度大于光模块支持的长度；\n6. 本端、对端的光模块速率不匹配；\n7. 对端设备工作异常。"", ""@rid"": ""#-1:a1f50dea-18e8-4c50-8dad-89a526966fc9""}]}"
04cb5211-aaa9-49d5-ab04-a4cc3806179e,"{""rootcause"": [{""@rid"": ""#-1:49d16caf-7f61-49a9-909b-56a42039345c"", ""title"": ""设备掉电"", ""location"": ""SubNetwork=5308,ManagedElement=715351,Equipment=1,Rack=55,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. 市电异常。\n2. 外部供电设备故障。""}]}"
04d6302e-17d6-4598-809f-b7e5138b5ddd,"{""rootcause"": [{""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:2; 端口号:0; 端口号:0; 类型:UBBP; :"", ""reason"": ""567"", ""@rid"": ""#-1:a8502ed3-c182-4665-9c63-6e89451951b4""}, {""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:2; 端口号:1; 端口号:0; 类型:UBBP; :"", ""reason"": ""567"", ""@rid"": ""#-1:4bcb1d45-7cba-4c2e-9e4c-0e1d695c61a5""}, {""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:2; 端口号:2; 端口号:0; 类型:UBBP; :"", ""reason"": ""567"", ""@rid"": ""#-1:8fa7b117-77e1-4535-abff-014c1a0da196""}]}"
04e2c152-c6bd-4433-a733-b98b8ebd00bb,"{""rootcause"": [{""title"": ""BBU IR接口异常告警"", ""location"": ""柜号:0; 框号:0; 槽号:2; 端口号:1; 端口号:0; 类型:UBBP; :"", ""reason"": ""567"", ""@rid"": ""#-1:ad932a29-270b-4a6d-a815-0070614de7a4""}]}"
05116a06-4e3c-4b17-9cca-957a3d84c347,"{""rootcause"": [{""title"": ""光口链路故障"", ""reason"": ""光口链路故障"", ""location"": ""SubNetwork=1004,ManagedElement=1404495,Equipment=1,ReplaceableUnit=VBP_1_6,RiPort=OF1"", ""@rid"": ""#-1:dfea4a5d-4ffc-42be-8f59-c816b28c1bbd""}]}"
05235ebe-9c0c-4e22-ae97-b3c6a7a28ab6,"{""rootcause"": [{""@rid"": ""#-1:c684e794-9d99-47bb-a465-c2ad295139bf"", ""title"": ""网元连接中断"", ""location"": ""网元名称:CBN-U-H5H; 网元IP地址:10.124.110.108; 网元IP地址(IP Mode):NULL; 端口:6007; 错误:N/A; 信息:状态异常; 分:MediationService0305; OMC IP:188.3.137.9"", ""reason"": ""718""}]}"
05449c75-be7c-4a69-8028-2d0ee2ae20a6,"{""rootcause"": [{""@rid"": ""#-1:e8d84a60-c2c9-412b-b90e-aeb3292eb6b1"", ""title"": ""射频单元IR接口异常告警"", ""location"": ""柜号:0; 框号:226; 槽号:0; 端口号:端口0; 类型:MRRU; :IR接口异常"", ""reason"": ""69""}]}"
0587d8ea-1976-437e-a0c4-5f57a5931ff0,"{""rootcause"": [{""@rid"": ""#-1:c8811fcf-72e8-4eac-9f04-581f4df727d8"", ""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:202; 槽号:0; 类型:MRRU"", ""reason"": ""551""}]}"
058e8542-ebb5-4c0c-af00-ffba9dc89c26,"{""rootcause"": [{""title"": ""RRU链路断"", ""location"": ""SubNetwork=1004,ManagedElement=1430519,Equipment=1,ReplaceableUnit=76"", ""reason"": ""RRU链路断"", ""@rid"": ""#-1:82b4613a-e561-4db7-a19f-38589db2bc3c""}]}"
061be1a8-b2a7-4da2-b0f0-be3a8e0738eb,"{""rootcause"": [{""@rid"": ""#-1:713f84b9-128b-4f24-8d0d-10dc6710be32"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:201; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常"", ""reason"": ""566""}]}"
065f03a2-3051-49d0-b5bb-b4c1f9b05ff9,"{""rootcause"": [{""@rid"": ""#-1:7a82822f-052d-4fb7-b831-2702037b4be6"", ""title"": ""射频单元交流掉电告警"", ""location"": ""柜号:0; 框号:200; 槽号:0; 类型:MRRU"", ""reason"": ""551""}]}"
0668b977-62e2-41c8-8571-51ff75538023,"{""rootcause"": [{""@rid"": ""#-1:2ffff053-eec0-44f0-b501-b7537ef7475c"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:210; 槽号:0; 端口号:端口0; 端口号:NULL; 类型:MRRU; :CPRI接口异常"", ""reason"": ""566""}, {""@rid"": ""#-1:3e8cdab7-339d-4ac5-84a4-d296e2f071ab"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:204; 槽号:0; 端口号:端口1; 端口号:NULL; 类型:MRRU; :CPRI接口异常"", ""reason"": ""566""}, {""@rid"": ""#-1:2cfeaf85-96b7-426c-a92b-f2f170391c62"", ""title"": ""射频单元CPRI接口异常告警"", ""location"": ""柜号:0; 框号:204; 槽号:0; 端口号:端口1; 端口号:NULL; 类型:MRRU; :CPRI接口异常"", ""reason"": ""566""}]}"
069b65f3-4c03-4653-a135-fd95a193891a,"{""rootcause"": [{""@rid"": ""#-1:a62e5916-5a8d-4d25-81a6-3ef83b55c478"", ""title"": ""RRU链路断"", ""location"": ""SubNetwork=5301,ManagedElement=176340,Equipment=1,Rack=62,SubRack=1,Slot=1,PlugInUnit=1,SdrDeviceGroup=1"", ""reason"": ""1. BBU和RRU之间或者上下级RRU之间的光纤故障。\n2. RRU光模块或上联的BBU光模块故障。\n3. RRU未供电。\n4. BBU接口单板故障。\n5. RRU故障。\n6. lr端口线速率配置错误。\n7. 单板硬件自检。""}]}"
06c2400f-c027-4383-b422-49d6138bb5e8,"{""rootcause"": [{""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:60; 槽号:0; 类型:MRRU"", ""reason"": ""551"", ""@rid"": ""#-1:504e693a-0014-4df3-93b7-83e14b379c30""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:63; 槽号:0; 类型:MRRU"", ""reason"": ""551"", ""@rid"": ""#-1:77da063b-5f35-4e7b-b717-f72637cfecf4""}, {""title"": ""射频单元直流掉电告警"", ""location"": ""柜号:0; 框号:66; 槽号:0; 类型:MRRU"", ""reason"": ""551"", ""@rid"": ""#-1:22e183fc-9aa8-413c-94a5-0778cee10da6""}, {""title"": ""射频单元输入电源能力不足告警"", ""location"": ""柜号:0; 框号:63; 槽号:0; :机柜异常"", ""reason"": ""105"", ""@rid"": ""#-1:ce4604d2-1e61-4687-83b0-395042aeba34""}, {""title"": ""射频单元输入电源能力不足告警"", ""location"": ""柜号:0; 框号:60; 槽号:0; :机柜异常"", ""reason"": ""105"", ""@rid"": ""#-1:7f6c8607-e7ff-4a10-8c3c-f053320ddd09""}]}"
06c29aa7-924d-43e7-a85d-dcf888bb614f,"{""rootcause"": [{""@rid"": ""#-1:09e1bacd-beb8-4383-ba7c-0e00cf21c6cc"", ""title"": ""天馈驻波比异常"", ""location"": ""sbn=7318,NodeMe=459775,Equipment=1,rack=52,shelf=1,board=1"", ""reason"": ""1. 天馈线缆接头制作不合格、未拧紧、进水或存在金属碎屑等异物。\n2. 天馈线缆存在挤压、弯折，或馈缆损坏。\n3. 射频单元硬件故障。\n4. 天线对着障碍物。\n5. 驻波比告警门限过低。""}]}"
